date,state,fips,measure,data_quality_grade,positive tests,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,pos_test_7da
2020-06-12,MS,28,positive,A,19091,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,18926.85714285714
2020-06-12,MT,30,positive,C,573,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,578.4285714285714
2020-06-12,NC,37,positive,A,41249,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,41136.857142857145
2020-06-12,ND,38,positive,F,3016,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,3011
2020-06-12,NE,31,positive,D,16315,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,16263.714285714286
2020-06-12,NH,33,positive,A,5209,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,5213.285714285715
2020-06-12,NJ,34,positive,A+,166164,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,166101.57142857142
2020-06-12,NM,35,positive,C,9526,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,9401.857142857143
2020-06-12,NV,32,positive,A+,10678,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,10667
2020-06-12,NY,36,positive,A,381714,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,381734.5714285714
2020-06-12,OH,39,positive,B,40424,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,40391
2020-06-12,OK,40,positive,A+,7848,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,7862.571428571428
2020-06-12,OR,41,positive,A+,5377,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,5293.142857142857
2020-06-12,PA,42,positive,A+,77999,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,78119.28571428571
2020-06-12,RI,44,positive,A+,15947,12,103,2020,24,2020-06-07,Jun,6,2020-06-01,15891.857142857143
2020-06-12,SC,45,positive,A+,17170,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,17246.571428571428
2020-06-12,SD,46,positive,B,5742,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,5741.857142857143
2020-06-12,TN,47,positive,B,29126,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,29204.714285714286
2020-06-12,TX,48,positive,B,83680,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,83606.57142857143
2020-06-12,UT,49,positive,B,13577,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,13593.42857142857
2020-06-12,VA,51,positive,A+,53211,12,99,2020,24,2020-06-07,Jun,6,2020-06-01,53290.57142857143
2020-06-12,VT,50,positive,B,1119,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,1112.5714285714287
2020-06-12,WA,53,positive,B,26825,12,142,2020,24,2020-06-07,Jun,6,2020-06-01,26748.85714285714
2020-06-12,WI,55,positive,A+,24795,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,24716.428571428572
2020-06-12,WV,54,positive,B,2233,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,2235.4285714285716
2020-06-12,WY,56,positive,C,1027,12,97,2020,24,2020-06-07,Jun,6,2020-06-01,1022.2857142857143
2020-06-11,AK,02,positive,A,611,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,611.4285714285714
2020-06-11,AL,01,positive,B,22845,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,23015.285714285714
2020-06-11,AR,05,positive,A,10816,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,10942.714285714286
2020-06-11,AZ,04,positive,A+,31264,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,31451
2020-06-11,CA,06,positive,B,139281,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,139537.2857142857
2020-06-11,CO,08,positive,A,28499,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,28502.285714285714
2020-06-11,CT,09,positive,B,44461,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,44550
2020-06-11,DC,11,positive,A+,9589,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,9588.42857142857
2020-06-11,DE,10,positive,A,10106,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,10117.142857142857
2020-06-11,FL,12,positive,A,69069,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,69633.57142857143
2020-06-11,GA,13,positive,A,54973,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,54994.857142857145
2020-06-11,HI,15,positive,D,685,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,691.2857142857143
2020-06-11,IA,19,positive,A+,22938,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,22956
2020-06-11,ID,16,positive,A,3260,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,3266
2020-06-11,IL,17,positive,B,131327,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,131308.2857142857
2020-06-11,IN,18,positive,A+,38748,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,38762.71428571428
2020-06-11,KS,20,positive,A,10812,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,10866.42857142857
2020-06-11,KY,21,positive,B,11945,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,11978.142857142857
2020-06-11,LA,22,positive,B,44472,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,44723
2020-06-11,MA,25,positive,A+,104667,11,91,2020,24,2020-06-07,Jun,6,2020-06-01,104627.85714285714
2020-06-11,MD,24,positive,B,60197,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,60084.142857142855
2020-06-11,ME,23,positive,B,2667,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,2681.285714285714
2020-06-11,MI,26,positive,A+,65449,11,102,2020,24,2020-06-07,Jun,6,2020-06-01,65494.857142857145
2020-06-11,MN,27,positive,A,30418,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,30188.285714285714
2020-06-11,MO,29,positive,B,15390,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,15347
2020-06-11,MS,28,positive,A,18483,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,18636.714285714286
2020-06-11,MT,30,positive,C,563,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,569.7142857142857
2020-06-11,NC,37,positive,A,39481,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,39905.71428571428
2020-06-11,ND,38,positive,D,2980,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,2979.4285714285716
2020-06-11,NE,31,positive,D,16025,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,16107.857142857143
2020-06-11,NH,33,positive,B,5178,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,5170.142857142857
2020-06-11,NJ,34,positive,A+,165816,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,165729.2857142857
2020-06-11,NM,35,positive,C,9250,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,9290
2020-06-11,NV,32,positive,A+,10399,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,10453.714285714286
2020-06-11,NY,36,positive,A,380892,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,380999.5714285714
2020-06-11,OH,39,positive,B,40004,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,39999.71428571428
2020-06-11,OK,40,positive,A+,7626,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,7689.428571428572
2020-06-11,OR,41,positive,A+,5237,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,5191.142857142857
2020-06-11,PA,42,positive,A+,77933,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,77753.85714285714
2020-06-11,RI,44,positive,A+,15862,11,102,2020,24,2020-06-07,Jun,6,2020-06-01,15827.42857142857
2020-06-11,SC,45,positive,A+,16441,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,16592.571428571428
2020-06-11,SD,46,positive,B,5665,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,5676.571428571428
2020-06-11,TN,47,positive,B,28538,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,28602.428571428572
2020-06-11,TX,48,positive,B,81583,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,81679.14285714286
2020-06-11,UT,49,positive,B,13252,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,13266.857142857143
2020-06-11,VA,51,positive,A+,52647,11,98,2020,24,2020-06-07,Jun,6,2020-06-01,52771.28571428572
2020-06-11,VT,50,positive,B,1110,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,1105
2020-06-11,WA,53,positive,B,26559,11,141,2020,24,2020-06-07,Jun,6,2020-06-01,26497.285714285714
2020-06-11,WI,55,positive,A+,24441,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,24414.714285714286
2020-06-11,WV,54,positive,B,2212,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,2214.714285714286
2020-06-11,WY,56,positive,C,1009,11,96,2020,24,2020-06-07,Jun,6,2020-06-01,1008
2020-06-10,AK,02,positive,A,593,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,594.7142857142857
2020-06-10,AL,01,positive,B,21989,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,22284.571428571428
2020-06-10,AR,05,positive,A,10368,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,10503.42857142857
2020-06-10,AZ,04,positive,A+,29852,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,30193.571428571428
2020-06-10,CA,06,positive,B,136191,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,136674
2020-06-10,CO,08,positive,A,28347,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,28335.285714285714
2020-06-10,CT,09,positive,B,44347,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,44390
2020-06-10,DC,11,positive,A+,9537,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,9526.285714285714
2020-06-10,DE,10,positive,A,10056,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,10071.142857142857
2020-06-10,FL,12,positive,A,67371,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,67972.14285714286
2020-06-10,GA,13,positive,A,53980,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,54168.71428571428
2020-06-10,HI,15,positive,D,682,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,684.1428571428571
2020-06-10,IA,19,positive,A+,22551,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,22633.285714285714
2020-06-10,ID,16,positive,A,3220,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,3228.8571428571427
2020-06-10,IL,17,positive,A,130561,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,130501.57142857143
2020-06-10,IN,18,positive,A+,38337,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,38403.857142857145
2020-06-10,KS,20,positive,A,10812,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,10773
2020-06-10,KY,21,positive,B,11883,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,11812.714285714286
2020-06-10,LA,22,positive,B,44030,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,44179.71428571428
2020-06-10,MA,25,positive,A+,104156,10,90,2020,24,2020-06-07,Jun,6,2020-06-01,104318.28571428571
2020-06-10,MD,24,positive,B,59465,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,59551.57142857143
2020-06-10,ME,23,positive,B,2637,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,2649.4285714285716
2020-06-10,MI,26,positive,A+,65182,10,101,2020,24,2020-06-07,Jun,6,2020-06-01,65339.857142857145
2020-06-10,MN,27,positive,A,30199,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,29976.428571428572
2020-06-10,MO,29,positive,B,15187,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,15167.42857142857
2020-06-10,MS,28,positive,A,18483,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,18315.85714285714
2020-06-10,MT,30,positive,C,561,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,561.7142857142857
2020-06-10,NC,37,positive,A,38171,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,38681
2020-06-10,ND,38,positive,D,2941,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,2948.1428571428573
2020-06-10,NE,31,positive,D,15883,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,15952.142857142857
2020-06-10,NH,33,positive,B,5132,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,5130.142857142857
2020-06-10,NJ,34,positive,A+,165346,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,165341.14285714287
2020-06-10,NM,35,positive,C,9105,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,9172.714285714286
2020-06-10,NV,32,positive,A+,10164,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,10236
2020-06-10,NY,36,positive,A,380156,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,380252.85714285716
2020-06-10,OH,39,positive,B,39575,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,39618
2020-06-10,OK,40,positive,A+,7480,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,7535
2020-06-10,OR,41,positive,A+,5060,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,5109.857142857143
2020-06-10,PA,42,positive,A+,77466,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,77384.42857142857
2020-06-10,RI,44,positive,A+,15756,10,101,2020,24,2020-06-07,Jun,6,2020-06-01,15755.142857142857
2020-06-10,SC,45,positive,A+,15759,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,15948.42857142857
2020-06-10,SD,46,positive,B,5604,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,5610.857142857143
2020-06-10,TN,47,positive,B,28061,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,28023.714285714286
2020-06-10,TX,48,positive,B,79757,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,79839.71428571429
2020-06-10,UT,49,positive,B,12864,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,12945.857142857143
2020-06-10,VA,51,positive,A+,52177,10,97,2020,24,2020-06-07,Jun,6,2020-06-01,52224.857142857145
2020-06-10,VT,50,positive,B,1095,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,1095.857142857143
2020-06-10,WA,53,positive,B,26281,10,140,2020,24,2020-06-07,Jun,6,2020-06-01,26257.85714285714
2020-06-10,WI,55,positive,A+,24070,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,24110.714285714286
2020-06-10,WV,54,positive,B,2188,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,2194
2020-06-10,WY,56,positive,C,980,10,95,2020,24,2020-06-07,Jun,6,2020-06-01,991.8571428571429
2020-06-09,AK,02,positive,A,573,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,577.8571428571429
2020-06-09,AL,01,positive,B,21422,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,21633.428571428572
2020-06-09,AR,05,positive,A,10080,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,10154
2020-06-09,AZ,04,positive,A+,28296,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,28906.85714285714
2020-06-09,CA,06,positive,B,133489,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,133870.14285714287
2020-06-09,CO,08,positive,A,28183,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,28162.85714285714
2020-06-09,CT,09,positive,B,44179,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,44222
2020-06-09,DC,11,positive,A+,9474,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,9463.42857142857
2020-06-09,DE,10,positive,A,10020,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,10016.285714285714
2020-06-09,FL,12,positive,A,66000,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,66430.14285714286
2020-06-09,GA,13,positive,A,53249,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,53384.142857142855
2020-06-09,HI,15,positive,D,676,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,678.1428571428571
2020-06-09,IA,19,positive,A+,22236,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,22313.428571428572
2020-06-09,ID,16,positive,A,3189,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,3194.285714285714
2020-06-09,IL,17,positive,A,129936,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,129667
2020-06-09,IN,18,positive,A+,38033,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,38040.142857142855
2020-06-09,KS,20,positive,A,10650,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,10679.57142857143
2020-06-09,KY,21,positive,B,11708,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,11647.285714285714
2020-06-09,LA,22,positive,B,43612,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,43637.28571428572
2020-06-09,MA,25,positive,A+,103889,9,89,2020,23,2020-06-07,Jun,6,2020-06-01,103995
2020-06-09,MD,24,positive,B,58904,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,59005.42857142857
2020-06-09,ME,23,positive,B,2606,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,2616.1428571428573
2020-06-09,MI,26,positive,A+,65167,9,100,2020,23,2020-06-07,Jun,6,2020-06-01,65208.142857142855
2020-06-09,MN,27,positive,A,29866,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,29746.14285714286
2020-06-09,MO,29,positive,B,14913,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,14972
2020-06-09,MS,28,positive,A,17768,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,17947.428571428572
2020-06-09,MT,30,positive,C,554,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,554.8571428571429
2020-06-09,NC,37,positive,A,37160,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,37530.857142857145
2020-06-09,ND,38,positive,D,2901,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,2913.5714285714284
2020-06-09,NE,31,positive,D,15752,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,15790.142857142857
2020-06-09,NH,33,positive,B,5079,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,5097
2020-06-09,NJ,34,positive,A+,164796,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,164953.7142857143
2020-06-09,NM,35,positive,C,9062,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,9050.714285714286
2020-06-09,NV,32,positive,A+,10030,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,10023.714285714286
2020-06-09,NY,36,positive,A,379482,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,379493.71428571426
2020-06-09,OH,39,positive,B,39162,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,39227
2020-06-09,OK,40,positive,A+,7363,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,7382.142857142857
2020-06-09,OR,41,positive,A+,4988,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,5007.714285714285
2020-06-09,PA,42,positive,A+,77056,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,76990.71428571429
2020-06-09,RI,44,positive,A+,15691,9,100,2020,23,2020-06-07,Jun,6,2020-06-01,15682.857142857143
2020-06-09,SC,45,positive,A+,15228,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,15371.42857142857
2020-06-09,SD,46,positive,B,5523,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,5544.285714285715
2020-06-09,TN,47,positive,B,27575,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,27528
2020-06-09,TX,48,positive,B,77253,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,78060
2020-06-09,UT,49,positive,B,12559,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,12634
2020-06-09,VA,51,positive,A+,51738,9,96,2020,23,2020-06-07,Jun,6,2020-06-01,51586
2020-06-09,VT,50,positive,B,1084,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,1084.5714285714287
2020-06-09,WA,53,positive,B,26004,9,139,2020,23,2020-06-07,Jun,6,2020-06-01,26006.714285714286
2020-06-09,WI,55,positive,A+,23734,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,23803.285714285714
2020-06-09,WV,54,positive,B,2169,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,2175.714285714286
2020-06-09,WY,56,positive,C,970,9,94,2020,23,2020-06-07,Jun,6,2020-06-01,976
2020-06-08,AK,02,positive,B,563,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,563.4285714285714
2020-06-08,AL,01,positive,B,20925,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,21015.85714285714
2020-06-08,AR,05,positive,A,9740,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,9740.285714285714
2020-06-08,AZ,04,positive,A+,27678,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,27680.285714285714
2020-06-08,CA,06,positive,B,131319,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,131144.14285714287
2020-06-08,CO,08,positive,A,28001,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,27979
2020-06-08,CT,09,positive,B,44092,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,44046.42857142857
2020-06-08,DC,11,positive,A+,9389,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,9398.42857142857
2020-06-08,DE,10,positive,A,9972,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,9959.142857142857
2020-06-08,FL,12,positive,A,64904,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,65075.42857142857
2020-06-08,GA,13,positive,A,52497,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,52646.71428571428
2020-06-08,HI,15,positive,D,675,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,672.8571428571429
2020-06-08,IA,19,positive,A+,21987,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,22001.285714285714
2020-06-08,ID,16,positive,A,3139,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,3158.8571428571427
2020-06-08,IL,17,positive,A,129139,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,128789.28571428571
2020-06-08,IN,18,positive,A+,37623,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,37673.28571428572
2020-06-08,KS,20,positive,A,10650,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,10586.142857142857
2020-06-08,KY,21,positive,B,11476,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,11509
2020-06-08,LA,22,positive,B,43050,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,43207.857142857145
2020-06-08,MA,25,positive,A+,103626,8,88,2020,23,2020-06-07,Jun,6,2020-06-01,103637.57142857143
2020-06-08,MD,24,positive,B,58404,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,58456.42857142857
2020-06-08,ME,23,positive,B,2588,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,2582
2020-06-08,MI,26,positive,A+,65104,8,99,2020,23,2020-06-07,Jun,6,2020-06-01,65086.57142857143
2020-06-08,MN,27,positive,A,29436,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,29492.571428571428
2020-06-08,MO,29,positive,B,14734,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,14781.714285714286
2020-06-08,MS,28,positive,A,17768,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,17614.285714285714
2020-06-08,MT,30,positive,C,548,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,550.2857142857143
2020-06-08,NC,37,positive,A,36484,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,36388.857142857145
2020-06-08,ND,38,positive,D,2880,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,2874.8571428571427
2020-06-08,NE,31,positive,D,15634,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,15619
2020-06-08,NH,33,positive,B,5043,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,5049.428571428572
2020-06-08,NJ,34,positive,A+,164497,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,164549.7142857143
2020-06-08,NM,35,positive,C,8940,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,8883.142857142857
2020-06-08,NV,32,positive,A+,9786,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,9822
2020-06-08,NY,36,positive,A,378799,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,378707.14285714284
2020-06-08,OH,39,positive,B,38837,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,38846.142857142855
2020-06-08,OK,40,positive,A+,7205,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,7247.714285714285
2020-06-08,OR,41,positive,A+,4922,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,4892.428571428572
2020-06-08,PA,42,positive,A+,76563,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,76563
2020-06-08,RI,44,positive,A+,15642,8,99,2020,23,2020-06-07,Jun,6,2020-06-01,15610.57142857143
2020-06-08,SC,45,positive,A+,14800,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,14840.42857142857
2020-06-08,SD,46,positive,B,5471,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,5477.857142857143
2020-06-08,TN,47,positive,B,26944,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,27012.85714285714
2020-06-08,TX,48,positive,B,75616,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,76336.14285714286
2020-06-08,UT,49,positive,B,12322,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,12301.857142857143
2020-06-08,VA,51,positive,A+,51251,8,95,2020,23,2020-06-07,Jun,6,2020-06-01,50917.57142857143
2020-06-08,VT,50,positive,B,1075,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,1071.4285714285713
2020-06-08,WA,53,positive,B,25732,8,138,2020,23,2020-06-07,Jun,6,2020-06-01,25749.285714285714
2020-06-08,WI,55,positive,A+,23434,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,23489.571428571428
2020-06-08,WV,54,positive,B,2153,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,2159.4285714285716
2020-06-08,WY,56,positive,C,960,8,93,2020,23,2020-06-07,Jun,6,2020-06-01,962.5714285714286
2020-06-07,AK,02,positive,B,544,7,93,2020,23,2020-06-07,Jun,6,2020-06-01,549.4285714285714
2020-06-07,AL,01,positive,B,20500,7,92,2020,23,2020-06-07,Jun,6,2020-06-01,20476.85714285714
2020-06-07,AR,05,positive,A,9426,7,93,2020,23,2020-06-07,Jun,6,2020-06-01,9347.57142857143
2020-06-07,AZ,04,positive,A+,26889,7,95,2020,23,2020-06-07,Jun,6,2020-06-01,26464.428571428572
2020-06-07,CA,06,positive,B,128812,7,95,2020,23,2020-06-07,Jun,6,2020-06-01,128362.14285714286
2020-06-07,CO,08,positive,A,27848,7,94,2020,23,2020-06-07,Jun,6,2020-06-01,27773.428571428572
2020-06-07,CT,09,positive,B,43968,7,92,2020,23,2020-06-07,Jun,6,2020-06-01,43871.857142857145
2020-06-07,DC,11,positive,A+,9332,7,94,2020,23,2020-06-07,Jun,6,2020-06-01,9331.42857142857
2020-06-07,DE,10,positive,A,9942,7,93,2020,23,2020-06-07,Jun,6,2020-06-01,9907.714285714286
2020-06-07,FL,12,positive,A,63938,7,95,2020,23,2020-06-07,Jun,6,2020-06-01,63806
