date,state,fips,measure,data_quality_grade,COVID tracking deaths,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-07-11,NJ,34,death,A+,15525,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,NM,35,death,B,539,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,NV,32,death,A+,592,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,NY,36,death,A,24974,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,OH,39,death,B,3036,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,OK,40,death,A+,421,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,OR,41,death,A+,232,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,PA,42,death,A+,6897,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,RI,44,death,A+,976,11,132,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,SC,45,death,A,951,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,SD,46,death,B,109,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,TN,47,death,A,738,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,TX,48,death,B,3112,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,UT,49,death,A+,212,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,VA,51,death,A+,1962,11,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,VT,50,death,B,56,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,WA,53,death,B,1424,11,171,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,WI,55,death,A+,828,11,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,WV,54,death,B,95,11,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-11,WY,56,death,B,21,11,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,AK,02,death,A,17,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,AL,01,death,B,1104,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,AR,05,death,A,313,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,AZ,04,death,A+,2082,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,CA,06,death,B,6851,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,CO,08,death,A,1581,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,CT,09,death,B,4348,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,DC,11,death,A+,568,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,DE,10,death,A+,517,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,FL,12,death,A,4203,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,GA,13,death,A,2965,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,HI,15,death,D,19,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,IA,19,death,A+,743,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,ID,16,death,A,100,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,IL,17,death,A,7345,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,IN,18,death,A+,2748,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,KS,20,death,A,284,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,KY,21,death,B,620,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,LA,22,death,B,3380,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MA,25,death,A+,8296,10,120,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MD,24,death,A,3303,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,ME,23,death,A+,111,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MI,26,death,A+,6285,10,131,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MN,27,death,A,1533,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MO,29,death,B,1051,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MS,28,death,A,1215,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,MT,30,death,C,28,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NC,37,death,A,1479,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,ND,38,death,D,78,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NE,31,death,B,284,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NH,33,death,B,387,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NJ,34,death,A+,15479,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NM,35,death,B,533,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NV,32,death,A+,579,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,NY,36,death,A,24968,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,OH,39,death,B,3032,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,OK,40,death,A+,416,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,OR,41,death,A+,232,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,PA,42,death,A+,6880,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,RI,44,death,A+,976,10,131,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,SC,45,death,A,929,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,SD,46,death,B,107,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,TN,47,death,A,723,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,TX,48,death,B,3013,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,UT,49,death,A+,207,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,VA,51,death,A+,1958,10,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,VT,50,death,B,56,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,WA,53,death,B,1409,10,170,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,WI,55,death,A+,821,10,128,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,WV,54,death,B,95,10,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-10,WY,56,death,B,21,10,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,AK,02,death,A,17,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,AL,01,death,B,1068,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,AR,05,death,A,309,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,AZ,04,death,A+,2038,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,CA,06,death,B,6711,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,CO,08,death,A,1544,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,CT,09,death,B,4348,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,DC,11,death,A+,568,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,DE,10,death,A+,517,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,FL,12,death,A,4111,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,GA,13,death,A,2930,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,HI,15,death,D,19,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,IA,19,death,A+,739,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,ID,16,death,A,98,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,IL,17,death,A,7329,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,IN,18,death,A+,2739,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,KS,20,death,A,282,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,KY,21,death,B,612,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,LA,22,death,B,3355,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MA,25,death,A+,8268,9,119,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MD,24,death,A,3288,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,ME,23,death,A+,111,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MI,26,death,A+,6271,9,130,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MN,27,death,A,1528,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MO,29,death,B,1051,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MS,28,death,A,1204,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,MT,30,death,C,25,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NC,37,death,A,1461,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,ND,38,death,D,78,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NE,31,death,B,282,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NH,33,death,B,386,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NJ,34,death,A+,15448,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NM,35,death,B,527,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NV,32,death,A+,571,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,NY,36,death,A,24959,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,OH,39,death,B,3006,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,OK,40,death,A+,410,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,OR,41,death,A+,230,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,PA,42,death,A+,6848,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,RI,44,death,A+,974,9,130,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,SC,45,death,A,905,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,SD,46,death,B,101,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,TN,47,death,A,710,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,TX,48,death,B,2918,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,UT,49,death,A+,205,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,VA,51,death,A+,1937,9,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,VT,50,death,B,56,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,WA,53,death,B,1394,9,169,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,WI,55,death,A+,816,9,127,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,WV,54,death,B,95,9,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-09,WY,56,death,B,21,9,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,AK,02,death,A,17,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,AL,01,death,B,1058,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,AR,05,death,A,301,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,AZ,04,death,A+,1963,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,CA,06,death,B,6562,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,CO,08,death,A,1542,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,CT,09,death,B,4343,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,DC,11,death,A+,564,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,DE,10,death,A+,515,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,FL,12,death,A,3991,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,GA,13,death,A,2922,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,HI,15,death,D,19,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,IA,19,death,A+,735,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,ID,16,death,A,94,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,IL,17,death,A,7309,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,IN,18,death,A+,2732,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,KS,20,death,A,282,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,KY,21,death,B,608,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,LA,22,death,B,3339,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MA,25,death,A+,8243,8,118,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MD,24,death,A,3275,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,ME,23,death,A+,110,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MI,26,death,A+,6262,8,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MN,27,death,A,1523,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MO,29,death,B,1046,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MS,28,death,A,1188,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,MT,30,death,C,23,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NC,37,death,A,1441,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,ND,38,death,D,78,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NE,31,death,B,282,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NH,33,death,B,384,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NJ,34,death,A+,15423,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NM,35,death,B,519,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NV,32,death,A+,553,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,NY,36,death,A,24944,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,OH,39,death,B,2991,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,OK,40,death,A+,407,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,OR,41,death,A+,224,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,PA,42,death,A+,6812,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,RI,44,death,A+,971,8,129,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,SC,45,death,A,884,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,SD,46,death,B,98,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,TN,47,death,A,685,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,TX,48,death,B,2813,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,UT,49,death,A+,201,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,VA,51,death,A+,1905,8,125,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,VT,50,death,B,56,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,WA,53,death,B,1384,8,168,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,WI,55,death,A+,814,8,126,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,WV,54,death,B,95,8,124,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-08,WY,56,death,B,21,8,123,2020,28,2020-07-05,Jul,7,2020-07-01
2020-07-07,AK,02,death,A,17,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,AL,01,death,B,1033,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,AR,05,death,A,292,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,AZ,04,death,A+,1927,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,CA,06,death,B,6448,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,CO,08,death,A,1542,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,CT,09,death,B,4338,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,DC,11,death,A+,561,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,DE,10,death,A+,514,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,FL,12,death,A,3943,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,GA,13,death,A,2899,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,HI,15,death,D,19,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,IA,19,death,A+,725,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,ID,16,death,A,94,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,IL,17,death,A,7273,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,IN,18,death,A+,2717,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,KS,20,death,A,280,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,KY,21,death,B,602,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,LA,22,death,B,3319,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MA,25,death,A+,8213,7,117,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MD,24,death,A,3266,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,ME,23,death,A+,110,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MI,26,death,A+,6251,7,128,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MN,27,death,A,1514,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MO,29,death,B,1042,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MS,28,death,A,1158,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,MT,30,death,C,23,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NC,37,death,A,1420,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,ND,38,death,D,81,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NE,31,death,B,283,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NH,33,death,B,382,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NJ,34,death,A+,15281,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NM,35,death,B,515,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NV,32,death,A+,548,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,NY,36,death,A,24924,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,OH,39,death,B,2970,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,OK,40,death,A+,404,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,OR,41,death,A+,220,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,PA,42,death,A+,6787,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,RI,44,death,A+,969,7,128,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,SC,45,death,A,846,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,SD,46,death,B,98,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,TN,47,death,B,665,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,TX,48,death,B,2715,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,UT,49,death,A+,194,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,VA,51,death,A+,1881,7,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,VT,50,death,B,56,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,WA,53,death,B,1370,7,167,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,WI,55,death,A+,812,7,125,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,WV,54,death,B,95,7,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-07,WY,56,death,B,20,7,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,AK,02,death,A,16,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,AL,01,death,B,1007,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,AR,05,death,A,292,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,AZ,04,death,A+,1810,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,CA,06,death,B,6337,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,CO,08,death,A,1521,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,CT,09,death,B,4338,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,DC,11,death,A+,561,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,DE,10,death,A+,512,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,FL,12,death,A,3880,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,GA,13,death,A,2878,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,HI,15,death,D,19,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,IA,19,death,A+,723,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,ID,16,death,A,93,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,IL,17,death,A,7236,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,IN,18,death,A+,2698,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,KS,20,death,A,280,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,KY,21,death,B,593,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,LA,22,death,B,3296,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MA,25,death,A+,8198,6,116,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MD,24,death,A,3246,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,ME,23,death,A+,109,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MI,26,death,A+,6221,6,127,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MN,27,death,A,1511,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MO,29,death,B,1028,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MS,28,death,A,1114,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,MT,30,death,C,23,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NC,37,death,A,1398,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,ND,38,death,D,78,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NE,31,death,B,284,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NH,33,death,B,381,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NJ,34,death,A+,15229,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NM,35,death,B,513,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NV,32,death,A+,537,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,NY,36,death,A,24913,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,OH,39,death,B,2927,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,OK,40,death,A+,399,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,OR,41,death,A+,215,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,PA,42,death,A+,6754,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,RI,44,death,A+,960,6,127,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,SC,45,death,A,827,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,SD,46,death,B,97,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,TN,47,death,B,653,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,TX,48,death,B,2655,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,UT,49,death,A+,190,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,VA,51,death,A+,1853,6,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,VT,50,death,B,56,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,WA,53,death,B,1359,6,166,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,WI,55,death,A+,803,6,124,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,WV,54,death,B,95,6,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-06,WY,56,death,B,20,6,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,AK,02,death,A,16,5,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,AL,01,death,B,1007,5,120,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,AR,05,death,A,286,5,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,AZ,04,death,A+,1809,5,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,CA,06,death,B,6331,5,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,CO,08,death,A,1521,5,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,CT,09,death,B,4335,5,120,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,DC,11,death,A+,559,5,122,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,DE,10,death,A+,512,5,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,FL,12,death,A,3832,5,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,GA,13,death,A,2860,5,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,HI,15,death,D,19,5,120,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,IA,19,death,A+,721,5,121,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,ID,16,death,A,93,5,120,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,IL,17,death,A,7230,5,123,2020,27,2020-07-05,Jul,7,2020-07-01
2020-07-05,IN,18,death,A+,2693,5,121,2020,27,2020-07-05,Jul,7,2020-07-01
