date,state,fips,measure,data_quality_grade,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,Positive Test Metric,Positive Test Value
2020-03-08,WY,56,positive,NA,8,1,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,0
2020-03-08,WY,56,positive,NA,8,1,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-03-07,WY,56,positive,NA,7,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests,0
2020-03-07,WY,56,positive,NA,7,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-07-05,WV,54,positive,B,5,121,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests,3262
2020-07-05,WV,54,positive,B,5,121,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests (7-day-avg),NA
2020-07-04,WV,54,positive,B,4,120,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,3141
2020-07-04,WV,54,positive,B,4,120,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-03,WV,54,positive,B,3,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,3126
2020-07-03,WV,54,positive,B,3,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-02,WV,54,positive,B,2,118,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,3053
2020-07-02,WV,54,positive,B,2,118,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),3041.285714285714
2020-07-01,WV,54,positive,B,1,117,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,2932
2020-07-01,WV,54,positive,B,1,117,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),2977.714285714286
2020-06-30,WV,54,positive,B,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,2905
2020-06-30,WV,54,positive,B,30,116,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),2923.4285714285716
2020-06-29,WV,54,positive,B,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,2870
2020-06-29,WV,54,positive,B,29,115,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),2864.285714285714
2020-06-28,WV,54,positive,B,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,2817
2020-06-28,WV,54,positive,B,28,114,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),2808.285714285714
2020-06-27,WV,54,positive,B,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,2761
2020-06-27,WV,54,positive,B,27,113,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2765
2020-06-26,WV,54,positive,B,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,2712
2020-06-26,WV,54,positive,B,26,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2718.8571428571427
2020-06-25,WV,54,positive,B,25,111,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,2661
2020-06-25,WV,54,positive,B,25,111,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2673.4285714285716
2020-06-24,WV,54,positive,B,24,110,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,2629
2020-06-24,WV,54,positive,B,24,110,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2634.285714285714
2020-06-23,WV,54,positive,B,23,109,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,2582
2020-06-23,WV,54,positive,B,23,109,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2595
2020-06-22,WV,54,positive,B,22,108,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,2552
2020-06-22,WV,54,positive,B,22,108,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2555.4285714285716
2020-06-21,WV,54,positive,B,21,107,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,2543
2020-06-21,WV,54,positive,B,21,107,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),2520.714285714286
2020-06-20,WV,54,positive,B,20,106,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,2486
2020-06-20,WV,54,positive,B,20,106,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2484.5714285714284
2020-06-19,WV,54,positive,B,19,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,2435
2020-06-19,WV,54,positive,B,19,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2450.1428571428573
2020-06-18,WV,54,positive,B,18,104,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,2418
2020-06-18,WV,54,positive,B,18,104,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2413.8571428571427
2020-06-17,WV,54,positive,B,17,103,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,2376
2020-06-17,WV,54,positive,B,17,103,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2377.5714285714284
2020-06-16,WV,54,positive,B,16,102,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,2341
2020-06-16,WV,54,positive,B,16,102,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2345.1428571428573
2020-06-15,WV,54,positive,B,15,101,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,2298
2020-06-15,WV,54,positive,B,15,101,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2316.285714285714
2020-06-14,WV,54,positive,B,14,100,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,2289
2020-06-14,WV,54,positive,B,14,100,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),2286.8571428571427
2020-06-13,WV,54,positive,B,13,99,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,2259
2020-06-13,WV,54,positive,B,13,99,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2260
2020-06-12,WV,54,positive,B,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,2233
2020-06-12,WV,54,positive,B,12,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2235.4285714285716
2020-06-11,WV,54,positive,B,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,2212
2020-06-11,WV,54,positive,B,11,97,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2214.714285714286
2020-06-10,WV,54,positive,B,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,2188
2020-06-10,WV,54,positive,B,10,96,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2194
2020-06-09,WV,54,positive,B,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,2169
2020-06-09,WV,54,positive,B,9,95,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2175.714285714286
2020-06-08,WV,54,positive,B,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,2153
2020-06-08,WV,54,positive,B,8,94,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2159.4285714285716
2020-06-07,WV,54,positive,B,7,93,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,2144
2020-06-07,WV,54,positive,B,7,93,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),2142.285714285714
2020-06-06,WV,54,positive,B,6,92,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,2131
2020-06-06,WV,54,positive,B,6,92,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2125.5714285714284
2020-06-05,WV,54,positive,B,5,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,2119
2020-06-05,WV,54,positive,B,5,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2107.285714285714
2020-06-04,WV,54,positive,B,4,90,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,2092
2020-06-04,WV,54,positive,B,4,90,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2087.8571428571427
2020-06-03,WV,54,positive,B,3,89,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,2071
2020-06-03,WV,54,positive,B,3,89,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2068.714285714286
2020-06-02,WV,54,positive,B,2,88,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,2041
2020-06-02,WV,54,positive,B,2,88,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2046.2857142857142
2020-06-01,WV,54,positive,B,1,87,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,2017
2020-06-01,WV,54,positive,B,1,87,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),2022.2857142857142
2020-05-31,WV,54,positive,B,31,86,2020,22,2020-05-31,May,5,2020-05-01,positive tests,2010
2020-05-31,WV,54,positive,B,31,86,2020,22,2020-05-31,May,5,2020-05-01,positive tests (7-day-avg),1995.7142857142858
2020-05-30,WV,54,positive,B,30,85,2020,22,2020-05-24,May,5,2020-05-01,positive tests,1974
2020-05-30,WV,54,positive,B,30,85,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1966.5714285714287
2020-05-29,WV,54,positive,B,29,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests,1951
2020-05-29,WV,54,positive,B,29,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1939.857142857143
2020-05-28,WV,54,positive,B,28,83,2020,22,2020-05-24,May,5,2020-05-01,positive tests,1906
2020-05-28,WV,54,positive,B,28,83,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1905.142857142857
2020-05-27,WV,54,positive,B,27,82,2020,22,2020-05-24,May,5,2020-05-01,positive tests,1867
2020-05-27,WV,54,positive,B,27,82,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1869.2857142857142
2020-05-26,WV,54,positive,B,26,81,2020,21,2020-05-24,May,5,2020-05-01,positive tests,1854
2020-05-26,WV,54,positive,B,26,81,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1832.5714285714287
2020-05-25,WV,54,positive,B,25,80,2020,21,2020-05-24,May,5,2020-05-01,positive tests,1774
2020-05-25,WV,54,positive,B,25,80,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1784.7142857142858
2020-05-24,WV,54,positive,B,24,79,2020,21,2020-05-24,May,5,2020-05-01,positive tests,1759
2020-05-24,WV,54,positive,B,24,79,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),1740
2020-05-23,WV,54,positive,B,23,78,2020,21,2020-05-17,May,5,2020-05-01,positive tests,1717
2020-05-23,WV,54,positive,B,23,78,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1694
2020-05-22,WV,54,positive,B,22,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests,1616
2020-05-22,WV,54,positive,B,22,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1644.7142857142858
2020-05-21,WV,54,positive,B,21,76,2020,21,2020-05-17,May,5,2020-05-01,positive tests,1593
2020-05-21,WV,54,positive,B,21,76,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1604.2857142857142
2020-05-20,WV,54,positive,B,20,75,2020,21,2020-05-17,May,5,2020-05-01,positive tests,1545
2020-05-20,WV,54,positive,B,20,75,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1565.857142857143
2020-05-19,WV,54,positive,B,19,74,2020,20,2020-05-17,May,5,2020-05-01,positive tests,1509
2020-05-19,WV,54,positive,B,19,74,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1528.7142857142858
2020-05-18,WV,54,positive,B,18,73,2020,20,2020-05-17,May,5,2020-05-01,positive tests,1491
2020-05-18,WV,54,positive,B,18,73,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1503.7142857142858
2020-05-17,WV,54,positive,B,17,72,2020,20,2020-05-17,May,5,2020-05-01,positive tests,1490
2020-05-17,WV,54,positive,B,17,72,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),1480
2020-05-16,WV,54,positive,B,16,71,2020,20,2020-05-10,May,5,2020-05-01,positive tests,1457
2020-05-16,WV,54,positive,B,16,71,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1459
2020-05-15,WV,54,positive,B,15,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests,1441
2020-05-15,WV,54,positive,B,15,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1439.2857142857142
2020-05-14,WV,54,positive,B,14,69,2020,20,2020-05-10,May,5,2020-05-01,positive tests,1427
2020-05-14,WV,54,positive,B,14,69,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1421.4285714285713
2020-05-13,WV,54,positive,B,13,68,2020,20,2020-05-10,May,5,2020-05-01,positive tests,1398
2020-05-13,WV,54,positive,B,13,68,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1402.857142857143
2020-05-12,WV,54,positive,C,12,67,2020,19,2020-05-10,May,5,2020-05-01,positive tests,1371
2020-05-12,WV,54,positive,C,12,67,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1385.4285714285713
2020-05-11,WV,54,positive,C,11,66,2020,19,2020-05-10,May,5,2020-05-01,positive tests,1366
2020-05-11,WV,54,positive,C,11,66,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1366.7142857142858
2020-05-10,WV,54,positive,C,10,65,2020,19,2020-05-10,May,5,2020-05-01,positive tests,1360
2020-05-10,WV,54,positive,C,10,65,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),1346.7142857142858
2020-05-09,WV,54,positive,C,9,64,2020,19,2020-05-03,May,5,2020-05-01,positive tests,1335
2020-05-09,WV,54,positive,C,9,64,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1325.2857142857142
2020-05-08,WV,54,positive,C,8,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests,1310
2020-05-08,WV,54,positive,C,8,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1306.2857142857142
2020-05-07,WV,54,positive,C,7,62,2020,19,2020-05-03,May,5,2020-05-01,positive tests,1287
2020-05-07,WV,54,positive,C,7,62,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1283.4285714285713
2020-05-06,WV,54,positive,C,6,61,2020,19,2020-05-03,May,5,2020-05-01,positive tests,1248
2020-05-06,WV,54,positive,C,6,61,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1259.2857142857142
2020-05-05,WV,54,positive,C,5,60,2020,18,2020-05-03,May,5,2020-05-01,positive tests,1238
2020-05-05,WV,54,positive,C,5,60,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1235.5714285714287
2020-05-04,WV,54,positive,C,4,59,2020,18,2020-05-03,May,5,2020-05-01,positive tests,1206
2020-05-04,WV,54,positive,C,4,59,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1210.7142857142858
2020-05-03,WV,54,positive,C,3,58,2020,18,2020-05-03,May,5,2020-05-01,positive tests,1191
2020-05-03,WV,54,positive,C,3,58,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),1186.5714285714287
2020-05-02,WV,54,positive,C,2,57,2020,18,2020-04-26,May,5,2020-04-01,positive tests,1169
2020-05-02,WV,54,positive,C,2,57,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),1164.7142857142858
2020-05-01,WV,54,positive,C,1,56,2020,18,2020-04-26,May,5,2020-04-01,positive tests,1136
2020-05-01,WV,54,positive,C,1,56,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),1142
2020-04-30,WV,54,positive,C,30,55,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,1118
2020-04-30,WV,54,positive,C,30,55,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),1121.5714285714287
2020-04-29,WV,54,positive,C,29,54,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,1095
2020-04-29,WV,54,positive,C,29,54,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),1100.5714285714287
2020-04-28,WV,54,positive,B,28,53,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,1079
2020-04-28,WV,54,positive,B,28,53,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),1079.2857142857142
2020-04-27,WV,54,positive,B,27,52,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,1063
2020-04-27,WV,54,positive,B,27,52,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),1058.142857142857
2020-04-26,WV,54,positive,B,26,51,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,1044
2020-04-26,WV,54,positive,B,26,51,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),1036.5714285714287
2020-04-25,WV,54,positive,B,25,50,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,1020
2020-04-25,WV,54,positive,B,25,50,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),1014.2857142857143
2020-04-24,WV,54,positive,B,24,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,988
2020-04-24,WV,54,positive,B,24,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),990.7142857142857
2020-04-23,WV,54,positive,B,23,48,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,967
2020-04-23,WV,54,positive,B,23,48,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),967.7142857142857
2020-04-22,WV,54,positive,B,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,939
2020-04-22,WV,54,positive,B,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),941.8571428571429
2020-04-21,WV,54,positive,B,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,914
2020-04-21,WV,54,positive,B,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),908.2857142857143
2020-04-20,WV,54,positive,B,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,902
2020-04-20,WV,54,positive,B,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),874.8571428571429
2020-04-19,WV,54,positive,B,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,863
2020-04-19,WV,54,positive,B,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),842.2857142857143
2020-04-18,WV,54,positive,B,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,785
2020-04-18,WV,54,positive,B,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),808.4285714285714
2020-04-17,WV,54,positive,B,17,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,754
2020-04-17,WV,54,positive,B,17,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),769.2857142857143
2020-04-16,WV,54,positive,B,16,41,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,739
2020-04-16,WV,54,positive,B,16,41,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),729.8571428571429
2020-04-15,WV,54,positive,B,15,40,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,702
2020-04-15,WV,54,positive,B,15,40,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),693.8571428571429
2020-04-14,WV,54,positive,B,14,39,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,640
2020-04-14,WV,54,positive,B,14,39,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),664.1428571428571
2020-04-13,WV,54,positive,B,13,38,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,626
2020-04-13,WV,54,positive,B,13,38,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),635.5714285714286
2020-04-12,WV,54,positive,B,12,37,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,611
2020-04-12,WV,54,positive,B,12,37,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),604.7142857142857
2020-04-11,WV,54,positive,B,11,36,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,577
2020-04-11,WV,54,positive,B,11,36,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),570.4285714285714
2020-04-10,WV,54,positive,B,10,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,554
2020-04-10,WV,54,positive,B,10,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),537.8571428571429
2020-04-09,WV,54,positive,B,9,34,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,523
2020-04-09,WV,54,positive,B,9,34,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),497.7142857142857
2020-04-08,WV,54,positive,B,8,33,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,462
2020-04-08,WV,54,positive,B,8,33,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),456.7142857142857
2020-04-07,WV,54,positive,B,7,32,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,412
2020-04-07,WV,54,positive,B,7,32,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),414.57142857142856
2020-04-06,WV,54,positive,B,6,31,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,345
2020-04-06,WV,54,positive,B,6,31,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),369.2857142857143
2020-04-05,WV,54,positive,B,5,30,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,324
2020-04-05,WV,54,positive,B,5,30,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),325.57142857142856
2020-04-04,WV,54,positive,B,4,29,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,282
2020-04-04,WV,54,positive,B,4,29,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),286.85714285714283
2020-04-03,WV,54,positive,B,3,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,237
2020-04-03,WV,54,positive,B,3,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),251.14285714285714
2020-04-02,WV,54,positive,B,2,27,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,217
2020-04-02,WV,54,positive,B,2,27,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),219.85714285714286
2020-04-01,WV,54,positive,B,1,26,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,191
2020-04-01,WV,54,positive,B,1,26,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),189.71428571428572
2020-03-31,WV,54,positive,B,31,25,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,162
2020-03-31,WV,54,positive,B,31,25,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),163.14285714285714
2020-03-30,WV,54,positive,B,30,24,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,126
2020-03-30,WV,54,positive,B,30,24,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),140.14285714285714
2020-03-29,WV,54,positive,B,29,23,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,113
2020-03-29,WV,54,positive,B,29,23,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests (7-day-avg),116.42857142857143
2020-03-28,WV,54,positive,B,28,22,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,96
2020-03-28,WV,54,positive,B,28,22,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),94.71428571428571
2020-03-27,WV,54,positive,B,27,21,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,76
2020-03-27,WV,54,positive,B,27,21,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),74.42857142857143
2020-03-26,WV,54,positive,B,26,20,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests,51
2020-03-26,WV,54,positive,B,26,20,2020,13,2020-03-22,Mar,3,2020-03-01,positive tests (7-day-avg),58.714285714285715
