State,polygon,long,lat
New South Wales,2,142.1338348,-28.9989891
New South Wales,2,142.3639374,-28.9977951
New South Wales,2,142.484375,-28.9978294
New South Wales,2,142.6025696,-28.9990482
New South Wales,2,142.6919708,-28.9984589
New South Wales,2,143.0230102,-28.9988518
New South Wales,2,143.253418,-28.9990845
New South Wales,2,143.4519043,-28.9990845
New South Wales,2,143.9978333,-28.9990787
New South Wales,2,144.3560181,-28.9987755
New South Wales,2,144.5783997,-28.9990826
New South Wales,2,144.8741608,-28.9990711
New South Wales,2,145.170227,-28.9990673
New South Wales,2,145.4142456,-28.9990654
New South Wales,2,145.6668396,-28.9990807
New South Wales,2,146.0677795,-28.9986458
New South Wales,2,146.3753815,-28.9987812
New South Wales,2,146.5831451,-28.9988728
New South Wales,2,146.9450073,-28.999094
New South Wales,2,147.2332611,-28.9990578
New South Wales,2,147.5996246,-28.9990578
New South Wales,2,147.9454956,-28.9990559
New South Wales,2,148.140564,-28.999054
New South Wales,2,148.3610535,-28.9990425
New South Wales,2,148.7160187,-28.999052
New South Wales,2,148.957901,-28.9990501
New South Wales,2,148.9766235,-28.9763088
New South Wales,2,148.9960785,-28.9730301
New South Wales,2,149.0061493,-28.960207
New South Wales,2,149.0328674,-28.9556732
New South Wales,2,149.0512237,-28.9174271
New South Wales,2,149.058609,-28.9104919
New South Wales,2,149.0548248,-28.8855743
New South Wales,2,149.0791016,-28.8589249
New South Wales,2,149.080368,-28.8436413
New South Wales,2,149.0936279,-28.8336887
New South Wales,2,149.1389923,-28.827755
New South Wales,2,149.1509552,-28.8077564
New South Wales,2,149.1694489,-28.807991
New South Wales,2,149.1867981,-28.7942886
New South Wales,2,149.1940308,-28.7713852
New South Wales,2,149.2251434,-28.7642879
New South Wales,2,149.2309723,-28.7508526
New South Wales,2,149.2461548,-28.7392616
New South Wales,2,149.2800751,-28.7311363
New South Wales,2,149.2931976,-28.7124004
New South Wales,2,149.3285065,-28.7070923
New South Wales,2,149.3589783,-28.68433
New South Wales,2,149.3913117,-28.6918793
New South Wales,2,149.3937073,-28.6775513
New South Wales,2,149.4053955,-28.6752911
New South Wales,2,149.4262695,-28.6496944
New South Wales,2,149.4425964,-28.6208115
New South Wales,2,149.4396057,-28.6118717
New South Wales,2,149.4559784,-28.5952625
New South Wales,2,149.4746246,-28.5939293
New South Wales,2,149.5024872,-28.576519
New South Wales,2,149.5292053,-28.5742817
New South Wales,2,149.5566254,-28.5785523
New South Wales,2,149.5684357,-28.571104
New South Wales,2,149.5875092,-28.5728817
New South Wales,2,149.6138458,-28.5997009
New South Wales,2,149.6248322,-28.5934353
New South Wales,2,149.63974,-28.5981159
New South Wales,2,149.6476898,-28.6117363
New South Wales,2,149.6609192,-28.6095352
New South Wales,2,149.678894,-28.6325436
New South Wales,2,149.7055969,-28.6310673
New South Wales,2,149.7031097,-28.6190147
New South Wales,2,149.7211609,-28.6091824
New South Wales,2,149.7355652,-28.6162701
New South Wales,2,149.7721863,-28.6088715
New South Wales,2,149.7859955,-28.6136169
New South Wales,2,149.8300781,-28.6038456
New South Wales,2,149.8448486,-28.6104775
New South Wales,2,149.8739319,-28.6032238
New South Wales,2,149.8898163,-28.6187687
New South Wales,2,149.9174042,-28.608057
New South Wales,2,149.9372406,-28.6145821
New South Wales,2,149.9846497,-28.6030865
New South Wales,2,150.0131989,-28.5832443
New South Wales,2,150.0512695,-28.5853577
New South Wales,2,150.0593872,-28.5784512
New South Wales,2,150.092926,-28.578619
New South Wales,2,150.1109009,-28.5702972
New South Wales,2,150.1696777,-28.5511131
New South Wales,2,150.1814423,-28.5650387
New South Wales,2,150.2290802,-28.567688
New South Wales,2,150.2360535,-28.5538101
New South Wales,2,150.2722015,-28.5392761
New South Wales,2,150.2896423,-28.5371571
New South Wales,2,150.3005371,-28.5484676
New South Wales,2,150.3197174,-28.5565376
New South Wales,2,150.3296051,-28.572073
New South Wales,2,150.3515778,-28.5760517
New South Wales,2,150.3525391,-28.587759
New South Wales,2,150.3696442,-28.5990257
New South Wales,2,150.3700256,-28.6206493
New South Wales,2,150.3878784,-28.6339245
New South Wales,2,150.4024506,-28.6275635
New South Wales,2,150.4161224,-28.6353168
New South Wales,2,150.4142914,-28.6498642
New South Wales,2,150.4372559,-28.6612091
New South Wales,2,150.4629822,-28.6676941
New South Wales,2,150.4870911,-28.6574211
New South Wales,2,150.5148163,-28.6617584
New South Wales,2,150.535141,-28.6720295
New South Wales,2,150.5830536,-28.656107
New South Wales,2,150.6052246,-28.6705837
New South Wales,2,150.6325378,-28.6765709
New South Wales,2,150.6420441,-28.6645737
New South Wales,2,150.6697846,-28.6537628
New South Wales,2,150.6796265,-28.6608601
New South Wales,2,150.7298584,-28.6341419
New South Wales,2,150.7516022,-28.6334248
New South Wales,2,150.7806702,-28.6438808
New South Wales,2,150.7949524,-28.6548233
New South Wales,2,150.8135986,-28.6568852
New South Wales,2,150.8192749,-28.6666317
New South Wales,2,150.849411,-28.6737366
New South Wales,2,150.8528137,-28.6802654
New South Wales,2,150.8911438,-28.6937046
New South Wales,2,150.9042511,-28.6869869
New South Wales,2,150.9309082,-28.7055187
New South Wales,2,150.9324951,-28.7229157
New South Wales,2,150.94841,-28.7343807
New South Wales,2,150.9703827,-28.7316246
New South Wales,2,151.0102997,-28.7406406
New South Wales,2,151.0265961,-28.7555466
New South Wales,2,151.0294342,-28.7694473
New South Wales,2,151.024704,-28.7929611
New South Wales,2,151.0411377,-28.7980137
New South Wales,2,151.0373688,-28.8277645
New South Wales,2,151.0463562,-28.8449326
New South Wales,2,151.0662079,-28.8451653
New South Wales,2,151.0865173,-28.8340702
New South Wales,2,151.1038208,-28.838274
New South Wales,2,151.1332245,-28.860363
New South Wales,2,151.1587982,-28.8648624
New South Wales,2,151.1745453,-28.8800964
New South Wales,2,151.2004852,-28.8845768
New South Wales,2,151.2080994,-28.9008503
New South Wales,2,151.2390442,-28.9104652
New South Wales,2,151.2414551,-28.9215355
New South Wales,2,151.2748108,-28.9389267
New South Wales,2,151.281723,-28.9491787
New South Wales,2,151.2728882,-28.9705277
New South Wales,2,151.2825623,-28.9810734
New South Wales,2,151.2770843,-28.9921226
New South Wales,2,151.2839661,-29.0055428
New South Wales,2,151.2833557,-29.036335
New South Wales,2,151.2887573,-29.0513649
New South Wales,2,151.2760315,-29.0763931
New South Wales,2,151.2810364,-29.1034965
New South Wales,2,151.3034363,-29.1166229
New South Wales,2,151.3162689,-29.1374512
New South Wales,2,151.3116913,-29.1603069
New South Wales,2,151.337204,-29.1766243
New South Wales,2,151.3618927,-29.1730232
New South Wales,2,151.3943176,-29.1777782
New South Wales,2,151.4091797,-29.154356
New South Wales,2,151.430069,-29.1459694
New South Wales,2,151.4493408,-29.1289578
New South Wales,2,151.4624634,-29.0997009
New South Wales,2,151.4854431,-29.0891705
New South Wales,2,151.5018463,-29.065382
New South Wales,2,151.4923706,-29.0581856
New South Wales,2,151.4981537,-29.0201092
New South Wales,2,151.5157013,-28.9982147
New South Wales,2,151.536087,-28.9806194
New South Wales,2,151.5490265,-28.9524784
New South Wales,2,151.5666046,-28.941885
New South Wales,2,151.5804138,-28.9429359
New South Wales,2,151.5883636,-28.9319229
New South Wales,2,151.6119537,-28.923521
New South Wales,2,151.6367493,-28.9220619
New South Wales,2,151.6663208,-28.9053593
New South Wales,2,151.6747589,-28.9075947
New South Wales,2,151.6884308,-28.8869152
New South Wales,2,151.706543,-28.8717842
New South Wales,2,151.7266235,-28.8668766
New South Wales,2,151.7467346,-28.915187800000002
New South Wales,2,151.7623596,-28.9341373
New South Wales,2,151.7727356,-28.9382515
New South Wales,2,151.7782745,-28.958046
New South Wales,2,151.8063965,-28.9446354
New South Wales,2,151.813797,-28.9593735
New South Wales,2,151.8342285,-28.9572086
New South Wales,2,151.8395538,-28.9426651
New South Wales,2,151.8369598,-28.920229
New South Wales,2,151.84729,-28.9086304
New South Wales,2,151.86831660000001,-28.9138851
New South Wales,2,151.8957672,-28.9137268
New South Wales,2,151.9273529,-28.9254112
New South Wales,2,151.9682007,-28.9165668
New South Wales,2,151.999527,-28.8963184
New South Wales,2,152.0097046,-28.9076634
New South Wales,2,152.0235748,-28.89118
New South Wales,2,152.036911,-28.8517933
New South Wales,2,152.0150604,-28.850626
New South Wales,2,152.0231628,-28.8315868
New South Wales,2,152.0333252,-28.8282051
New South Wales,2,152.0397797,-28.7850475
New South Wales,2,152.0363312,-28.7569923
New South Wales,2,152.0477142,-28.7403278
New South Wales,2,152.0436096,-28.7306137
New South Wales,2,152.0760498,-28.7081757
New South Wales,2,152.0680389,-28.6849117
New South Wales,2,152.0525665,-28.6819401
New South Wales,2,152.0391541,-28.6644478
New South Wales,2,152.013855,-28.6657524
New South Wales,2,152.0020294,-28.6501293
New South Wales,2,151.9907989,-28.6244011
New South Wales,2,151.9939117,-28.6112976
New South Wales,2,151.9859772,-28.5814991
New South Wales,2,151.9576721,-28.5634079
New South Wales,2,151.9538727,-28.5399132
New South Wales,2,151.9557343,-28.5198612
New South Wales,2,151.9784546,-28.5031853
New South Wales,2,151.9879456,-28.5247459
New South Wales,2,152.016861,-28.5252819
New South Wales,2,152.0456696,-28.4949665
New South Wales,2,152.0671997,-28.4849892
New South Wales,2,152.0692902,-28.4687595
New South Wales,2,152.0940857,-28.4690475
New South Wales,2,152.1217194,-28.4603329
New South Wales,2,152.1420441,-28.442236
New South Wales,2,152.1649475,-28.4326267
New South Wales,2,152.2046509,-28.4382458
New South Wales,2,152.2171936,-28.4492359
New South Wales,2,152.2306061,-28.4298248
New South Wales,2,152.2676086,-28.3900471
New South Wales,2,152.2847138,-28.3940601
New South Wales,2,152.2906952,-28.3824711
New South Wales,2,152.3122253,-28.3627167
New South Wales,2,152.3415833,-28.3678608
New South Wales,2,152.3559418,-28.3611965
New South Wales,2,152.3850861,-28.3688545
New South Wales,2,152.4000244,-28.3477669
New South Wales,2,152.4170532,-28.3334885
New South Wales,2,152.4106445,-28.3103409
New South Wales,2,152.41716,-28.2967834
New South Wales,2,152.4426575,-28.2912903
New South Wales,2,152.4635925,-28.2593727
New South Wales,2,152.5156555,-28.2518196
New South Wales,2,152.5367584,-28.2656937
New South Wales,2,152.5260773,-28.3063774
New South Wales,2,152.5483093,-28.3210773
New South Wales,2,152.572052,-28.3256912
New South Wales,2,152.5926514,-28.3236084
New South Wales,2,152.6014862,-28.3057594
New South Wales,2,152.600296,-28.2838364
New South Wales,2,152.6135864,-28.2713223
New South Wales,2,152.6278534,-28.30303
New South Wales,2,152.6382904,-28.310997
New South Wales,2,152.6672211,-28.3117523
New South Wales,2,152.673645,-28.3259811
New South Wales,2,152.7228851,-28.3440971
New South Wales,2,152.7406311,-28.3598309
New South Wales,2,152.7581329,-28.3628712
New South Wales,2,152.7615204,-28.3516998
New South Wales,2,152.7758179,-28.3465691
New South Wales,2,152.8038025,-28.3537083
New South Wales,2,152.80896,-28.3427296
New South Wales,2,152.831131,-28.3202648
New South Wales,2,152.8486938,-28.312336
New South Wales,2,152.8821258,-28.3120918
New South Wales,2,152.8990326,-28.3248558
New South Wales,2,152.9382629,-28.3352642
New South Wales,2,152.9736633,-28.3320675
New South Wales,2,152.9834747,-28.3380508
New South Wales,2,153.0182495,-28.3390293
New South Wales,2,153.0655975,-28.3443813
New South Wales,2,153.0753174,-28.3525734
New South Wales,2,153.1094818,-28.3574161
New South Wales,2,153.1297455,-28.3292828
New South Wales,2,153.1241608,-28.3193359
New South Wales,2,153.1435089,-28.3114872
New South Wales,2,153.1612244,-28.2796249
New South Wales,2,153.1749573,-28.2743912
New South Wales,2,153.1717224,-28.2602558
New South Wales,2,153.184021,-28.2461853
New South Wales,2,153.2327881,-28.2651424
New South Wales,2,153.2438812,-28.2475147
New South Wales,2,153.2641296,-28.2435474
New South Wales,2,153.2786865,-28.2336769
New South Wales,2,153.3049927,-28.2396755
New South Wales,2,153.3302154,-28.2370644
New South Wales,2,153.3395843,-28.2503109
New South Wales,2,153.3568115,-28.2496185
New South Wales,2,153.3895264,-28.2349358
New South Wales,2,153.4066162,-28.2104149
New South Wales,2,153.4368439,-28.1866512
New South Wales,2,153.4571381,-28.1805401
New South Wales,2,153.4685059,-28.1625118
New South Wales,2,153.4859467,-28.1570282
New South Wales,2,153.5311737,-28.1752491
New South Wales,2,153.5521698,-28.1644077
New South Wales,2,153.5424347,-28.1820087
New South Wales,2,153.5695953,-28.1990719
New South Wales,2,153.5672607,-28.2316742
New South Wales,2,153.5714874,-28.2469502
New South Wales,2,153.5862579,-28.2584095
New South Wales,2,153.5770721,-28.2912006
New South Wales,2,153.5713959,-28.3271294
New South Wales,2,153.5765228,-28.3373814
New South Wales,2,153.578125,-28.3643417
New South Wales,2,153.5679779,-28.3947201
New South Wales,2,153.5540924,-28.4606647
New South Wales,2,153.5529022,-28.5278301
New South Wales,2,153.5609741,-28.5652714
New South Wales,2,153.570816,-28.5949554
New South Wales,2,153.5902557,-28.6237145
New South Wales,2,153.6086578,-28.6387463
New South Wales,2,153.6371002,-28.6406002
New South Wales,2,153.61763,-28.6782169
New South Wales,2,153.6136169,-28.7016506
New South Wales,2,153.6180878,-28.7201538
New South Wales,2,153.605072,-28.7457886
New South Wales,2,153.5958099,-28.7752533
New South Wales,2,153.5962067,-28.8007584
New South Wales,2,153.6061096,-28.8083649
New South Wales,2,153.6069946,-28.842844
New South Wales,2,153.5897064,-28.8739243
New South Wales,2,153.5765228,-28.8697586
New South Wales,2,153.5665741,-28.8941593
New South Wales,2,153.4979858,-28.9714642
New South Wales,2,153.4645233,-29.0181675
New South Wales,2,153.441452,-29.0652885
New South Wales,2,153.4341583,-29.0899334
New South Wales,2,153.4348755,-29.1125584
New South Wales,2,153.4514008,-29.1188755
New South Wales,2,153.4483337,-29.1504421
New South Wales,2,153.4187927,-29.1776676
New South Wales,2,153.4009857,-29.2007313
New South Wales,2,153.3510284,-29.2796917
New South Wales,2,153.3402557,-29.3204136
New South Wales,2,153.3436584,-29.342598
New South Wales,2,153.3512268,-29.3551502
New South Wales,2,153.3759003,-29.3670597
New South Wales,2,153.3699799,-29.377924
New South Wales,2,153.3699188,-29.3993206
New South Wales,2,153.3632812,-29.4215717
New South Wales,2,153.3682404,-29.4383659
New South Wales,2,153.3584137,-29.4658432
New South Wales,2,153.3654175,-29.4824581
New South Wales,2,153.3628693,-29.5026226
New South Wales,2,153.3382111,-29.5654774
New South Wales,2,153.331604,-29.593607
New South Wales,2,153.341156,-29.6099148
New South Wales,2,153.3228455,-29.6443806
New South Wales,2,153.3213806,-29.6674919
New South Wales,2,153.3339691,-29.674551
New South Wales,2,153.3051605,-29.7154064
New South Wales,2,153.2920532,-29.7533493
New South Wales,2,153.3032989,-29.7757683
New South Wales,2,153.2880402,-29.798317
New South Wales,2,153.2944183,-29.825079
New South Wales,2,153.2777252,-29.8415775
New South Wales,2,153.2676544,-29.8652496
New South Wales,2,153.2666168,-29.8819428
New South Wales,2,153.2717743,-29.9190254
New South Wales,2,153.2613373,-29.9301929
New South Wales,2,153.2538757,-29.9524822
New South Wales,2,153.2333679,-29.9797535
New South Wales,2,153.1976471,-30.0389195
New South Wales,2,153.196991,-30.0562363
New South Wales,2,153.2045593,-30.0701618
New South Wales,2,153.1993866,-30.0993328
New South Wales,2,153.2118225,-30.1086426
New South Wales,2,153.2011414,-30.1345196
New South Wales,2,153.2007294,-30.1577797
New South Wales,2,153.1910858,-30.1733685
New South Wales,2,153.1669922,-30.1980286
New South Wales,2,153.1540985,-30.2345142
New South Wales,2,153.1382599,-30.2625523
New South Wales,2,153.1428833,-30.2750416
New South Wales,2,153.1404877,-30.3129597
New South Wales,2,153.1210175,-30.3304749
New South Wales,2,153.1062927,-30.3546734
New South Wales,2,153.1001587,-30.3760281
New South Wales,2,153.0784454,-30.4045086
New South Wales,2,153.0759735,-30.4319477
New South Wales,2,153.0507965,-30.4603252
New South Wales,2,153.0317078,-30.4990177
New South Wales,2,153.0250092,-30.5336227
New South Wales,2,153.0295563,-30.5466652
New South Wales,2,153.0171051,-30.5641117
New South Wales,2,153.0102081,-30.6147118
New South Wales,2,153.0168915,-30.6437206
New South Wales,2,152.9974976,-30.6789131
New South Wales,2,152.9882812,-30.7280617
New South Wales,2,153.0016022,-30.748457
New South Wales,2,152.9972687,-30.7861156
New South Wales,2,153.0015411,-30.7963505
New South Wales,2,153.0050201,-30.8382664
New South Wales,2,153.0232697,-30.8732758
